Country,State,Year,Crop Category,Season,Crop Name,Area (UOM:Ha(Hectares)),Production (UOM:t(Tonnes)),Yield (UOM:Kg/Ha(KilogramperHectare))
India,Karnataka,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Rice,298,917,3077.181
India,Gujarat,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Soyabean,120,86,716.667
India,Maharashtra,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Oilseed,3590,4949.769,1378.766
India,Gujarat,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Foodgrains,1585,3850.339,2429.236
India,Karnataka,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Ragi,527.25,677.516,1285
India,Bihar,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,2154.42,3987,1850.614
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Foodgrains,351.852,642.868,1827.099
India,Bihar,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Cereals,2680.417,7417.415,2767.262
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Foodgrains,650.42,621.273,955.187
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Foodgrains,6.9865781786772812820,13.3219831636731982760,46.4135182797118233740
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Groundnut,0.05,0.051,1020
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,0.022,0.02,909.091
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Jute and Mesta,8,1.08,135
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Moong,0.008519386131447275,0.0000000000000000,0.0000000000000000
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Soyabean,258,140,542.636
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Peas,1.670328031265607328,1.314212533945545018,767.875748499453698702
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Masur,0.000000000000000,0.02926976690301882,0.000000000000000
India,West Bengal,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,545.27,682.58,1251.82
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,856,1415,1653.037
India,Rajasthan,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,0.99,0.59,595.96
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Groundnut,96,86,895.833
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bhatt,7,7,1000
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,156,339.911,2178.917
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Tur,1.51,1.21,801.325
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,15.634,31.697,3922.98
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Foodgrains,2019,4944.71,2449.089
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Cereals,0.38,0.657,1729.263
India,Karnataka,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Ragi,778,1286.034,1653
India,Telangana,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Jowar,47.26,35.32,747.355
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Jowar,253.1,371,1465.824
India,Karnataka,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi or Summer,Jowar,835.05,735.3,880.546
India,Sikkim,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,2.282,2.366,1037
India,Karnataka,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Avare,53,45,849.057
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Urad,3,1.8,600
India,Maharashtra,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Moong,481.1,203.794,423.6
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,247.86,560.06,2259.582
India,Maharashtra,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Cotton,4544.6,1717.859,378
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Sugarcane,90,6271.38,69682
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Cereals,3424,7975.876,2329.403
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,368.18,1109.936,3014.655
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,16.22,11.61,715.783
India,West Bengal,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,1271.772,4540.226,3570
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute and Mesta,11.07,16.65,1504.065
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,1.53,0.49,320.261
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Urad,95,46,484.211
India,Sikkim,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,0.45,0.524,1164.764
India,Meghalaya,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,21.15,53.447,2527.029
India,Tripura,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Other Pulses,4.268,3.335,781.396
India,Kerala,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,47.638,163.922,3441
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,13.91,16.89,1214.234
India,Mizoram,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Tur,0.318,0.307,965.409
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Linseed,38,27.056,712
India,Kerala,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Oilseed,0.11,0.1,909.091
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,2117,1710.616,808.038
India,Punjab,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,3546,17333.144,4888.083
India,Karnataka,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,3510,8534,2431.339
India,West Bengal,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,187.633,171.459,913.8
India,Telangana,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,172,310.976,1808
India,Odisha,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Urad (Biri),106.08,28,263.952
India,Telangana,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,233,393.928,1690.678
India,Kerala,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Gram,0,0.4,0
India,Nagaland,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Ragi,0.33,0.32,969.697
India,Maharashtra,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Others,42.318,15.3,361.55
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Oilseed,0.0910113849870896035,0.0372905701525063580,9.9766636408861804485
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Foodgrains,2417.279,8314.51,3439.616
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,1980.21,2415.34,1219.739
India,Ladakh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Others,0.0068641911116232330,0.0039432587236984530,13.9831848918864376420
India,Tripura,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Foodgrains,220.167,594.561,2700.5
India,Rajasthan,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,4706.37,11249.713,2390.316
India,Nagaland,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Other Pulses,14.33,17.9,1249.128
India,Nagaland,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sesamum,3.54,2.13,601.695
India,Odisha,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,3690.14,7657.04,2075
India,Telangana,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Other Pulses,2.67,0,0
India,Ladakh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Wheat,7.2090558622242186920,12.178097358355389015,41.1188901867399709070
India,Maharashtra,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Gram,1694.2,1396.868,824.5
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Peas or  Others,333,539,1618.619
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Nigerseed,0,0,
India,Nagaland,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Castorseed,0.36,0.24,667
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,266.37,207.98,780.794
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Jowar,183,183,1000
India,Rajasthan,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Coarse Cereals,6628.57,6653.398,1003.746
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Coarse Cereals,307.28,1292.52,4206.326
India,Odisha,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Pulses,498.31,262.91,527.603
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Rice,127.48,436.69,3425.557
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,73.48,136.13,1852.613
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Moong,32,28,875
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Castorseed,7.24,4.59,634
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Pulses,2.209,2.452,1110.058
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,123,72,585.366
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Soyabean,5401,6649,1231.068
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,303.92,1013.45,3334.595
India,Sikkim,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Small Millets,2.96,2.97,1003.378
India,Karnataka,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Other Pulses,60,44,733.333
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,5.85,339.31,58001.709
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Coarse Cereals,236.71,1120.78,4734.823
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,0,0,
India,Punjab,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,0.8,0.434,543
India,Punjab,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Bajra,1,0.598,598
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Masur,9.73,5.137,528
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Small Millets,26.3,26.55,1009.506
India,Punjab,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Moong,5.1,4.5,882.353
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Urad,12.99,13.01,1001.54
India,West Bengal,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Maize,180,983.34,5463
India,Nagaland,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,63.77,126.775,1988
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,0.1822661810065062720,0.1091698479986886525,14.5803208363911935
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,,Sugarcane,39.04,3376.22,86481.045
India,Karnataka,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Other Pulses,88,20.4,231.818
India,Kerala,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Small Millets,0.009,0.006,666.667
India,Rajasthan,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Tur,9.658,9.088,941
India,Ladakh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,1.1553017827339486095,0.9156879625111858235,19.2926610578302410740
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,,Bajra,888,1633,1838.964
India,Odisha,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Groundnut,16.23,15.42,950.092
India,Tripura,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Jute,0.656,1.051,1601.89
India,Sikkim,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Small Millets,2.95,2.84,962.712
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Rabi,Oilseed,2534.175,3259.856,1286.358
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Urad,1789,1298.814,726
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Castorseed,,0,
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,24,34.344,1431
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,8.59,5.52,642.608
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Cereals,2253.607,8226.105,3650.194
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Moong,47,45.449,967
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,731,1089.514,1490.443
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,2.8,1.12,400
India,Tripura,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,5.3,3.821,721
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,88.41,41.629,470.866
India,Punjab,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Maize,116,445,3836.207
India,Telangana,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Sunflower,26,30,1153.846
India,Odisha,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Castorseed,6.52,4.127,633
India,Karnataka,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Castorseed,16,14,875
India,Nagaland,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Jute,3.08,5.87,1906
India,Kerala,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Oilseed,0.009,0.01,1111.111
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Urad,11,9,818.182
India,Mizoram,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,42.921,72.773,1695.51
India,Nagaland,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Cereals,14.54,27.291,1876.946
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,1469,1192.448,811.741
India,Odisha,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,50.6,46.667,922.282
India,Telangana,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,1,1,1000
India,Ladakh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Oilseed,1.1618738806067793645,0.6101827758374865420,12.7832415258237053115
India,Nagaland,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Linseed,5.81,4.71,810.671
India,Tripura,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,,Mesta,0.583,0.893,1531.698
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Castorseed,9,5,555.556
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,231.84,276.817,1194
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Masur,335,238,710.448
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sesamum,266.9,140.122,525
India,Rajasthan,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,125.64,222.51,1771.012
India,Maharashtra,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,4376.5,4830.212,1103.67
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,169.667,294.763,1737.308
India,Punjab,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,2947,11047,3748.558
India,Ladakh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,0.003164343420251845,0.002920932387924780,22.4687125487370179005
India,Tripura,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,63.76,196.81,3086.731
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,0.28,0.27,964
India,Ladakh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,0.09249619228428470,0.038215532075349205,10.0567215294185521270
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,8451,15675.94,1854.921
India,Puducherry,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,12.54,35.01,2791.866
India,Odisha,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Safflower,0.41,0.249,608
India,Meghalaya,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Cereals,13.69,58.2,4251.278
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute and Mesta,0,0,
India,Rajasthan,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Moth,1387.69,434.74,313.283
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Maize,166,907.19,5465
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,,Jute,6,0.9,150
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,31.68,36.762,1160.416
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Tur,386,261,676.166
India,Kerala,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Small Millets,0.05,0.037,745
India,Punjab,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Sesamum,2.9,0.792,273
India,Puducherry,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,13.694,47.22,3448.224
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,316.8,159.664,503.99
India,Rajasthan,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,2150.783,2323.344,1080.232
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Linseed,162,86,530.864
India,Tripura,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Other Pulses,2.08,1.68,807.692
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,52.69,34.459,654
India,Nagaland,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Groundnut,0.89,0.92,1033.708
India,Maharashtra,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,401.02,207.327,517
India,Kerala,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Jowar,0.15,0.126,841.333
India,Nagaland,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Maize,63.71,126.273,1982
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Soyabean,3520,4754.926,1350.831
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Sesamum,18.935,6.507,535.344
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Kulthi (Horse Gram),2.2,0.7,318.182
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,0.044,0.051,1160
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Soyabean,0.26,0.16,615.385
India,Nagaland,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,0.75,0.54,720
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,0.48,1.11,2312.5
India,Kerala,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,0.755,0.962,1274.172
India,Gujarat,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,301,469,1558.14
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,47.25,36.38,769.947
India,Jharkhand,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,127.528,136.029,1066.66
India,Nagaland,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Rice,208.99,346.4,1657.496
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Other Pulses,6.568,6.043,920.067
India,Kerala,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Rice,160.88,419.77,2609.212
India,Maharashtra,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Tur,1261.3,834.476,661.6
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Nigerseed,2.33,0.993,426
India,Nagaland,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Ragi,0.35,0.34,971
India,Manipur,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Groundnut,1.788,1.3,726.912
India,Goa,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Oilseed,2.57,6.123,2382.49
India,Meghalaya,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,118.58,205.117,1729.775
India,Mizoram,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,1.67,2.507,1501.198
India,Delhi,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,19.755,87.419,4425.158
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,3.03,1.85,610.561
India,Maharashtra,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,1528,3002,1964.66
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,160.13,248.362,1551
